Site,Date,Depth,Temp
4_ris,2025-07-16,15,18.753593556582928
4_ris,2025-07-16,20,18.18668172508478
4_ris,2025-07-16,30,15.500076301395891
4_ris,2025-07-16,40,12.560045175254343
4_ris,2025-07-16,50,10.824884802103044
4_ris,2025-07-16,65,7.672444850206375
4_ris,2025-07-16,80,6.383343011140823
4_ris,2025-07-17,5,19.869838558137417
4_ris,2025-07-17,10,19.733603931963444
4_ris,2025-07-17,15,19.15936765819788
4_ris,2025-07-17,20,18.60783715546131
4_ris,2025-07-17,30,15.607013158500196
4_ris,2025-07-17,40,12.51756341010332
4_ris,2025-07-17,50,10.665211960673332
4_ris,2025-07-17,65,7.744224384427071
4_ris,2025-07-17,80,6.490279868245125
4_ris,2025-07-18,5,20.08883938193321
4_ris,2025-07-18,10,20.02511673420668
4_ris,2025-07-18,15,19.591509751975536
4_ris,2025-07-18,20,19.09637745469809
4_ris,2025-07-18,30,15.800378434360027
4_ris,2025-07-18,40,12.7871028855443
4_ris,2025-07-18,50,10.851985238492489
4_ris,2025-07-18,65,7.922208331525326
4_ris,2025-07-18,80,6.633106492459774
4_ris,2025-07-19,5,20.38621173799038
4_ris,2025-07-19,10,20.331278420984745
4_ris,2025-07-19,15,19.90353099256754
4_ris,2025-07-19,20,19.402539141476154
4_ris,2025-07-19,30,15.92049928754568
4_ris,2025-07-19,40,13.086672574281693
4_ris,2025-07-19,50,11.174260698258877
4_ris,2025-07-19,65,8.118503384292126
4_ris,2025-07-19,80,6.776665560901165
4_ris,2025-07-20,5,20.827143162488937
4_ris,2025-07-20,10,20.77074495702982
4_ris,2025-07-20,15,20.367168188095093
4_ris,2025-07-20,20,19.80245368927717
4_ris,2025-07-20,30,16.105075232684612
4_ris,2025-07-20,40,13.228034310042858
4_ris,2025-07-20,50,11.338328205049038
4_ris,2025-07-20,65,8.245948679745197
4_ris,2025-07-20,80,6.878475308418274
4_ris,2025-07-21,5,21.247566148638725
4_ris,2025-07-21,10,21.218268379569054
4_ris,2025-07-21,15,21.060060426592827
4_ris,2025-07-21,20,20.608142338693145
4_ris,2025-07-21,30,16.84850612282753
4_ris,2025-07-21,40,13.896755889058111
4_ris,2025-07-21,50,12.006317339837551
4_ris,2025-07-21,65,8.484725497663021
4_ris,2025-07-21,80,6.989806830883026
4_ris,2025-07-22,5,21.5486007258296
4_ris,2025-07-22,10,21.49659718573093
4_ris,2025-07-22,15,21.31128879636526
4_ris,2025-07-22,20,20.78759117424488
4_ris,2025-07-22,30,16.81627857685089
4_ris,2025-07-22,40,13.95681631565094
4_ris,2025-07-22,50,12.21433150023222
4_ris,2025-07-22,65,8.71324809640646
4_ris,2025-07-22,80,7.06085392087698
4_ris,2025-07-23,5,21.644550919532776
4_ris,2025-07-23,10,21.59474471211433
4_ris,2025-07-23,15,21.47389141470194
4_ris,2025-07-23,20,21.172856837511063
4_ris,2025-07-23,30,17.170049138367176
4_ris,2025-07-23,40,14.055696286261082
4_ris,2025-07-23,50,12.269264817237854
4_ris,2025-07-23,65,8.590197466313839
4_ris,2025-07-23,80,7.02423170953989
4_ris,2025-07-24,5,21.72365489602089
4_ris,2025-07-24,10,21.619647815823555
4_ris,2025-07-24,15,21.418225653469563
4_ris,2025-07-24,20,20.78392895311117
4_ris,2025-07-24,30,17.27845088392496
4_ris,2025-07-24,40,13.816187024116516
4_ris,2025-07-24,50,11.857631161808968
4_ris,2025-07-24,65,8.421002849936485
4_ris,2025-07-24,80,7.020569488406181
4_ris,2025-07-25,5,21.82985930889845
4_ris,2025-07-25,10,21.763939328491688
