Site,Date,Depth,chl,Source
4_ris,2020-02-21,50,0.4702699482440948,MY
4_ris,2020-02-22,5,0.527908205986023,MY
4_ris,2020-02-22,10,0.5276097655296326,MY
4_ris,2020-02-22,15,0.5270278453826904,MY
4_ris,2020-02-22,20,0.5258374810218811,MY
4_ris,2020-02-22,30,0.5176957249641418,MY
4_ris,2020-02-22,40,0.4893934726715088,MY
4_ris,2020-02-22,50,0.4762464463710785,MY
4_ris,2020-02-23,5,0.5466226935386658,MY
4_ris,2020-02-23,10,0.5464099645614624,MY
4_ris,2020-02-23,15,0.5460599064826965,MY
4_ris,2020-02-23,20,0.5451379418373108,MY
4_ris,2020-02-23,30,0.5349849462509155,MY
4_ris,2020-02-23,40,0.5106754302978516,MY
4_ris,2020-02-23,50,0.4922706186771393,MY
4_ris,2020-02-24,5,0.5928983092308044,MY
4_ris,2020-02-24,10,0.5925878882408142,MY
4_ris,2020-02-24,15,0.5925629734992981,MY
4_ris,2020-02-24,20,0.590023934841156,MY
4_ris,2020-02-24,30,0.5642203092575073,MY
4_ris,2020-02-24,40,0.517932653427124,MY
4_ris,2020-02-24,50,0.4910487532615661,MY
4_ris,2020-02-25,5,0.6515153050422668,MY
4_ris,2020-02-25,10,0.6485360264778137,MY
4_ris,2020-02-25,15,0.6448543667793274,MY
4_ris,2020-02-25,20,0.6373670101165771,MY
4_ris,2020-02-25,30,0.5865383744239807,MY
4_ris,2020-02-25,40,0.5313613414764404,MY
4_ris,2020-02-25,50,0.4988755285739898,MY
4_ris,2020-02-26,5,0.7126941680908203,MY
4_ris,2020-02-26,10,0.7073475122451782,MY
4_ris,2020-02-26,15,0.7024940848350525,MY
4_ris,2020-02-26,20,0.6870505809783936,MY
4_ris,2020-02-26,30,0.6109166145324707,MY
4_ris,2020-02-26,40,0.5491974353790283,MY
4_ris,2020-02-26,50,0.5169119834899902,MY
4_ris,2020-02-27,5,0.7881888747215271,MY
4_ris,2020-02-27,10,0.7814990282058716,MY
4_ris,2020-02-27,15,0.7714661359786987,MY
4_ris,2020-02-27,20,0.7454636693000793,MY
4_ris,2020-02-27,30,0.6467550992965698,MY
4_ris,2020-02-27,40,0.5586304664611816,MY
4_ris,2020-02-27,50,0.5240993499755859,MY
4_ris,2020-02-28,5,0.8606427311897278,MY
4_ris,2020-02-28,10,0.8546082377433777,MY
4_ris,2020-02-28,15,0.832969069480896,MY
4_ris,2020-02-28,20,0.791610836982727,MY
4_ris,2020-02-28,30,0.6838796138763428,MY
4_ris,2020-02-28,40,0.5801581740379333,MY
4_ris,2020-02-28,50,0.529964804649353,MY
4_ris,2020-02-29,5,0.8625047206878662,MY
4_ris,2020-02-29,10,0.8568556308746338,MY
4_ris,2020-02-29,15,0.8428723216056824,MY
4_ris,2020-02-29,20,0.8045974373817444,MY
4_ris,2020-02-29,30,0.6954716444015503,MY
4_ris,2020-02-29,40,0.6453585624694824,MY
4_ris,2020-02-29,50,0.6013160347938538,MY
4_ris,2020-03-01,5,0.7671884298324585,MY
4_ris,2020-03-01,10,0.7656360268592834,MY
4_ris,2020-03-01,15,0.7636821866035461,MY
4_ris,2020-03-01,20,0.7597098350524902,MY
4_ris,2020-03-01,30,0.7346082925796509,MY
4_ris,2020-03-01,40,0.6963991522789001,MY
4_ris,2020-03-01,50,0.6552038788795471,MY
4_ris,2020-03-02,5,0.7352381348609924,MY
4_ris,2020-03-02,10,0.7351084351539612,MY
4_ris,2020-03-02,15,0.7348475456237793,MY
4_ris,2020-03-02,20,0.7342694997787476,MY
4_ris,2020-03-02,30,0.7316085696220398,MY
4_ris,2020-03-02,40,0.726639449596405,MY
4_ris,2020-03-02,50,0.720867395401001,MY
4_ris,2020-03-03,5,0.7278138995170593,MY
4_ris,2020-03-03,10,0.727764368057251,MY
4_ris,2020-03-03,15,0.7276278734207153,MY
4_ris,2020-03-03,20,0.7273213863372803,MY
4_ris,2020-03-03,30,0.7261486053466797,MY
4_ris,2020-03-03,40,0.7243430018424988,MY
4_ris,2020-03-03,50,0.7225924134254456,MY
4_ris,2020-03-04,5,0.7073715329170227,MY
4_ris,2020-03-04,10,0.7074788212776184,MY
4_ris,2020-03-04,15,0.7075361609458923,MY
4_ris,2020-03-04,20,0.7075049877166748,MY
4_ris,2020-03-04,30,0.707029402256012,MY
4_ris,2020-03-04,40,0.7060758471488953,MY
4_ris,2020-03-04,50,0.7050575017929077,MY
4_ris,2020-03-05,5,0.6807168126106262,MY
4_ris,2020-03-05,10,0.6807911396026611,MY
4_ris,2020-03-05,15,0.6808392405509949,MY
4_ris,2020-03-05,20,0.6808611154556274,MY
4_ris,2020-03-05,30,0.6807523965835571,MY
4_ris,2020-03-05,40,0.6804540157318115,MY
4_ris,2020-03-05,50,0.6800982356071472,MY
4_ris,2020-03-06,5,0.6808817982673645,MY
4_ris,2020-03-06,10,0.6809364557266235,MY
4_ris,2020-03-06,15,0.6808604598045349,MY
4_ris,2020-03-06,20,0.6804320812225342,MY
4_ris,2020-03-06,30,0.6785063743591309,MY
4_ris,2020-03-06,40,0.6709875464439392,MY
4_ris,2020-03-06,50,0.6664186716079712,MY
4_ris,2020-03-07,5,0.7088901996612549,MY
4_ris,2020-03-07,10,0.7093780636787415,MY
4_ris,2020-03-07,15,0.7098534107208252,MY
4_ris,2020-03-07,20,0.7091399431228638,MY
4_ris,2020-03-07,30,0.6933279037475586,MY
4_ris,2020-03-07,40,0.6613057851791382,MY
4_ris,2020-03-07,50,0.6464916467666626,MY
4_ris,2020-03-08,5,0.7137796878814697,MY
